title,label_score
Pakar: Revisi UU KPK Kembalikan Tujuan KPK Saat Dibentuk,0
Kemenhub akan Efektifkan Pengelolaan Subsidi Angkutan Laut,0
Tips Sukses Menjadi Penyelenggara Event ,1
SBY: The Winner Takes It All Sering tak Cocok di Politik,0
"PKB: Oleh Wakil Pimpinan DPRD, Sidkon Ketua Fraksi",0
Kekerasan terhadap Jurnalis oleh Polisi Hong Kong Meningkat,0
Mahasiswa UMM Kampanyekan Diet Plastik,0
Pemprov Jabar Dorong Transportasi Juara,0
"Imbas Perang Dagang, Perbankan Selektif Salurkan Kredit",0
BPIP Usul Buku Pendidikan Sejarah Direvisi,0
Rusia dan Prancis akan Pertahankan Kesepakatan Nuklir Iran,0
Agen: Jorginho Bakal Setia dengan Chelsea,0
MUI Palu: Peran Tokoh Agama Krusial Akhiri Kekerasan Gender,0
Usut Tuntas Pelemparan Ular di Asrama Papua,0
Wiranto Anjurkan TNI-Polri Punya Anak Asuh Mahasiswa Papua,0
Boris Johnson Ingin Capai Kesepakatan Brexit ,0
"Belum Terbendung, Martinez Puji Kematangan Permainan Belgia",0
Rafael Nadal Ingin Pensiun dengan Rekor Grand Slam Terbanyak,0
Unpam-Malaysia Antisipasi Revolusi Industri dan Teknologi ,0
Regulator AS Peringatkan Utang Perusahaan dan Risiko Pasar,0
 Lokasi Ibu Kota Baru Bebas Karhutala?,1
Pemerintah Inggris Resmi Bekukan Parlemen Selama Lima Pekan,0
Fasilitator RZ Jadi Tim Penyusun RKP Desa Berdaya Sukadalam,0
AHY Sebut Demokrat Dukung Pemerintahan Jokowi ,0
Bea Cukai Makasar dan BNN Kejar Penyelundup Ganja,0
Depay Cetak Gol di Penampilan ke-50 Bersama Belanda,0
Korut Tembakkan Dua Proyektil tak Dikenal,0
Visa Progressif Umrah Berkurang Dari 2000 Riyal ke 300 Riyal,0
Kabut Asap di Kota Pontianak Semakin Pekat,0
Hari Pertama Perluasan Ganjil-Genap Catat 1.904 Pelanggar,0
"Masjid Agung Prancis, Upaya Telusuri Jejak Islam dan Arab ",0
Bea Cukai Kuatkan Sinergi dengan Pemprov Maluku,0
Polisi Kesulitan Telusuri Dugaan Teror Ular di Asrama Papua,0
Polres Padang Pariaman Tangkap Dua Pemuda Pengedar Sabu,0
"RUU Perlindungan Data Pribadi, Solusi Atasi Fintech Ilegal",0
"4 Perusahaan Taksi Online Terbesar di Dunia, Gojek Urutan Berapa?",1
Kualitas Udara di Palembang Semakin tidak Sehat,0
Polisi Tanjung Pinang Tangkap 3 Warga Pembakar Lahan,0
Bea Cukai Meriahkan Roadshow Jelajah Antikorupsi,0
Seger Budiarjo Ditunjuk Jadi Plt Dirut PTPN III,0
"Jenguk Habibie, SBY Batal Buka Pembekalan Caleg Terpilih",0
MUI: Pembunuh dan Pemerkosa Gadis Badui Seperti Binatang,0
"Cetak Dua Gol ke Gawang Estonia, Babel: Sangat Menyenangkan",0
Wagub Sulsel Minta Unhas Beri Kemudahan Bagi Hafidz ,0
Belanja Daring Tengah Malam Ganggu Kesehatan Mental?,1
IAEA Minta Penjelasan Iran Soal Jejak Uranium,0
"Usai Operasi Prostat, Pria Ini Ditemukan Gantung Diri ",1
SBY Jenguk Habibie di RSPAD,0
PLN Jatim Luncurkan Kuliner Ramah Lingkungan Banyuwangi,0
Anies Baswedan Doakan BJ Habibie Bisa Kembali Sehat,0
Bea Cukai Kudus Gagalkan Peredaran 280 Ribu Rokok Ilegal,0
Golkar Tetap Perjuangkan Kursi Ketua MPR,0
"Stadion Manahan Baru Siap Digunakan, Proses Renovasi Sudah 99% Rampung",0
"Dukung Ekspor, Bea Cukai Sumbagtim Raih Penghargaan",0
"Iuran BPJS Naik, Bandung Kaji Opsi Asuransi Kesehatan Lain",0
MPR RI tak Berniat Mengembalikan GBHN Orde Baru,0
Bermimpi Jadi Komikus Ternama? Simak Kiatnya!,1
"Punya Mentalitas Kuat, Italia Pertahankan Rekor Sempurna",0
Peserta Mandiri Penyebab Defisit? Ini Kata BPJS Kesehatan,1
Ini Saran Agar Taksi Daring Bisa Bebas Ganjil-Genap,1
"Dear Pengguna iPhone, Lakukan Langkah Ini untuk Hindari 25 Ribu Mata-Mata di Ponselmu!",1
391 Jamaah Haji Kloter 7 Sudah Tiba di Aceh,0
Rusia Janjikan Dukungan Infrastruktur Ibu Kota Baru RI,0
JK: Revisi UU KPK Sebagai Evaluasi,0
Anies Klaim Pengguna Kendaraan Umum Capai Satu Juta ,0
Bea Cukai Jakarta Berikan Izin PLB kepada PT Puninar Jaya,0
"Tak Setuju dengan Trump, Bos Microsoft Bela Huawei?",1
JK: KPK Perlu Badan Pengawas,0
Dinkes Pontianak Imbau Anak-Anak tak Konsumsi Es,0
Anda Lajang dan Ingin Beli Rumah? Perhatikan Rambu-Rambunya,1
Klinsmann tak Mengetahui Level Timnas Jerman Saat Ini,0
Bea Cukai Sorong Amankan Paket Benih Tanaman tanpa Izin,0
Ranocchia: Inter Milan Bakal Raih Trofi ,0
Gocar Resmi Beroperasi di Bandara Soekarno-Hatta,0
Jaminan Kesehatan Harus jadi Perhatian,0
"Truk Terguling di Tanjakan Emen, Satu Orang Meninggal",0
Empat Kecamatan di Bekasi Rawan Konflik Antar-Etnis,0
Menelisik Mudahnya Dapatkan Racikan Miras Oplosan di Tasik,0
Bagaimana Mengantisipasi Kebakaran di Lokasi Padat Penduduk?,1
"Peduli Anak, Pemkab Lingga Peringati HAN 2019 di Pantai",0
James Harap Bisa Tampil Maksimal Bersama Madrid Musim Ini,0
"Iuran BPJS Naik, Ridwan Kamil Pertimbangkan Asuransi Swasta",0
Amikom Computer Club Juara Dua Compfest di UI,0
"Pensiun, Jack Ma Ogah Foya-Foya, Ini yang Mau Dilakukannya",1
Dewan HAM PBB akan Bahas Sengketa Kashmir,0
Tradisi Unik 10 Muharram di Nunukan: Beli Perkakas Dapur,0
17 Ribu Orang Terdampak Topan Faxai di Bandara Tokyo,0
Jamaah Haji Sakit di Saudi Tetap Dirawat Meski Haji Usai,0
Kemenpar Optimistis Pariwisata Sumbang Devisa Terbesar 2019,0
Demokrat Belum Ambil Sikap Soal Revisi UU KPK,0
Polda Jatim Telusuri Transaksi Keuangan Veronica Koman,0
"4 Korban Cipularang Sulit Teridentifikasi, Polisi Lakukan Pemeriksaan DNA",0
Jokowi: Produk Mebel Bisa Manfaatkan Perang Dagang,0
Ratusan Kilo Sampah Tertimbun di Pantai Gold Coast,0
Ini Tiga Hambatan Pembangunan Destinasi Super Prioritas,1
GIP Inisiasi Gerakan Indonesia Dermawan,0
Polisi Sita Sejumlah Sajam Usai Geledah Asrama di Jayapura,0
Jamaah Lansia dan Risti Perlu Pendampingan Khusus,0
Suarez dan Messi Masih Berlatih Terpisah dari Skuat Barca,0
"Ditinggal Suami Wafat, Suyanti Usaha Perabotan Rumah Tangga",0
"Gajah Ngamuk di Festival Agama di Sri Lanka, 18 Terluka",0
"Polemik KPAI, Audisi Umum Beasiswa Bulu Tangkis Terganggu",0
"Uang Rp 1,8 Miliar Hilang di Halaman Kantor Gubernur Sumut",0
Menkumham: Pencabutan Paspor Veronica Koman Sesuai Aturan,0
Umat Islam Berperan Besar dalam Pembuatan Kertas,0
Harga Daging Ayam di Purwakarta Fluktuasi,0
"Kekeringan, Gempa, dan Kebakaran Dominasi Bencana Sukabumi",0
Batan: PLTN Dapat Atasi Masalah Elektrifikasi di Kalbar,0
Kementan Percepat Peningkatan Luas Tambah Tanam,0
Bukuubocah Gairahkan Minat Baca Rumah Belajar Juara,0
DPR Bantah Kontrak Politik Ganggu Independensi Capim KPK,0
"Atasi Kabut Asap dari Indonesia, Malaysia Rencanakan Hujan Buatan",0
Southgate Bicara Laga Vs Kosovo dan Rotasi Pemain ,0
"Festival Konstitusi dan Antikorupsi, MPR Gelar Diskusi",0
"Visa Umrah Berbayar, Himpuh: Jangan Hanya Uang Dipikirkan",0
Adhin-Fauzi Baadilah Tampilkan Bromance di Film Hayya,0
"Ishlah, Kata Kunci Pengurusan Anak Yatim Menurut Alquran",0
Anugerah Syariah Republika (ASR) akan Kembali Digelar,0
UAS Ajak Masyarakat Doakan Kesembuhan untuk Habibie,0
Chris Apresiasi Semangat Peserta Audisi Umum Bulu Tangkis,0
Dishub Jabar Cek Lampu Lalin yang Mati di Purwakarta,0
Thareq Habibie Titip Doa untuk Ayahnya,0
Pakar Politik: Revisi UU KPK Bentuk Pembohongan Publik,0
RSPAD akan Umumkan Kondisi Habibie Selasa Pukul 18.00 WIB,0
Dinkes Batam Imbau Warga Waspadai Kabut Asap,0
Festival Garis Imaginer Digelar Akhir Pekan Ini,0
Lima Kendaraan Terlibat Tabrakan Beruntun di Cipularang ,0
Mengenal Umar Khayyam Penyair Saintis dari Persia ,0
"Segera Perpanjang Kontrak, Gaji De Gea Samai Gaji Pogba ",0
PLN: Kami Sudah Memberikan Kompensasi Blackout Rp 800 M,0
2 Hercules Siap Antar Mahasiswa Papua Kembali ke Kampus,0
Musaadah Charity Resmikan Komplek Huntara di Donggala,0
BPOM Ingatkan Bahaya Hoaks Produk Pangan dan Farmasi,0
90 Ekor Sapi Mati Akibat Jembrana di Mukomuko,0
Ramos: Pintu Real Madrid Selalu Terbuka untuk Pogba,0
Mufidah Jusuf Kalla Buka Rakernas Dekranas 2019,0
Bappenas: Surplus Neraca Jasa Pariwisata Terus Menipis,0
Lukaku Serukan Seluruh Asosiasi Sepak Bola Lawan Rasisme,0
Demokrat Siap Bantu Pemerintahan Jokowi-Ma'ruf,0
JK: Potensi Kerugian Negara Lebih Besar Jika KPK tak Diawasi,0
"Januari 2020, PSG dan Spurs Kembali Memburu Dybala",0
Bukan Lagi Kota yang Layak Bagi Anak,1
260 Mahasiswa dari 46 Perguruan Tinggi Magang di PLN,0
BNN Depok Kerja Sama dengan Pramuka Berantas Narkoba  ,0
Mengemis Cinta,1
"Mantan Dirut Petral Diduga Terima Suap 2,9 Juta Dolar AS",0
JK Rowling Isyaratkan Harry Potter and the Cursed Child 2,0
Polisi Periksa Ketum FPI sebagai Saksi Dugaan Makar Besok,0
Bawaslu Minta Parpol Buka Akses Rekrutmen Cakada,0
Persija Waspadai Kekompakan Persipura Jayapura,0
Dua Mobil dan Motor Kecelakaan Beruntun di Lenteng Agung,0
SMP-SMA Ar-Rohmah Putri Gelar Overseas Malaysia-Singapura,0
Disdik dan SGE Kerja Sama Beri Beasiswa ke Siswa ,0
"Soal Blackout, PLN: Tunggu Hasil Investigasi Bareskrim",0
Dishub Persilakan Warga Beri Masukan Angkutan Umum,0
Kemenkes Dorong Vape Masuk dalam Revisi PP 109/2012,0
DPR Respons Pemerintah Hanya Sepakat Sebagian Revisi UU KPK,0
Ini Alasan Bukalapak Lakukan Pemangkasan Karyawan,1
Polda Metro Kawal Supoter Thailand,0
Yohana: Jangan Saling Menyalahkan Soal Audisi Bulu Tangkis,0
Tim Basket Mahasiswa DIY Siap Tampil di Pomnas 2019,0
Selandia Baru Lawan Penyebaran Konten Terorisme di Medsos,0
"KPK Cegah Politikus Golkar, Melchias Mekeng ke Luar Negeri",0
Bupati Anas-PPNI Kolaborasi Sehatkan Usaha Wisata Warga,0
Ganjil-Genap Dinilai Belum Berdampak ke Penumpang MRT,0
KNKS Inisiasi Peta Jalan Fintech Syariah,0
Thareq Habibie: Bapak Idap Penyakit Jantung Sejak Muda,0
Kemenhub Gandeng Operator Tol Perketat Pengawasan Truk,0
Kemendes PDTT Godok Peraturan Tentang Musyawarah Desa,0
"Kemendikbud akan Bagikan 1,75 Juta Gawai ke Sekolah",0
Buya Syafii: Kewenangan Komisi III DPR Terlalu Jauh,0
Blokir Internet di Jayawijaya dan Mimika Dicabut,0
Kebakaran Lahan di Penajam Paser Utara Meningkat,0
Suporter Thailand Kecewa SUGBK Sepi dari Suporter Indonesia,0
Thailand Tahan Imbang Indonesia di Babak Pertama,0
Narasi Buku Sejarah Kurang Tunjukkan Percaya Diri Bangsa,0
Habibie Hanya Boleh Dijenguk Orang Terbatas,0
Warga Wonogiri Meninggal Terbakar di Pekarangan Rumah,0
Menkes Tegaskan Anak Harus Bebas dari Paparan Promosi Rokok,0
Bupati Mengeluh Tol Cipali Buat Ekonomi Indramayu Menurun,0
Bappenas: Ruang Terbuka Hijau Ibu Kota Baru 50 Persen,0
"Hingga Akhir Agustus, Karhutla Tercatat 328,724 Hektare",0
Habibie Sempat Tanya Anaknya Soal Hoaks Dirinya Meninggal,0
Pemerintah Fasilitasi Pemulangan Mahasiswa Papua,0
Kementan Kawal Penyaluran Pupuk Bersubsidi,0
NU Peduli Salurkan Bantuan untuk Nelayan Terdampak Tsunami,0
PBSI: Audisi Umum Murni untuk Rekruitmen Pemain,0
Samad Berharap Presiden Hentikan Upaya DPR Rivisi UU KPK,0
Sati Meninggal Ditabrak Mobil Saat Seberangi Jalan Tol,0
KRL CommuterLine Bekasi Kembali Beroperasi Normal,0
Polda: Taksi Daring tak Dibebaskan dari Aturan Ganjil Genap,0
"Soal Bangun Istana di Papua, Ini kata Fahri",1
BMH Peringati Muharam Bersama Mualaf Suku Tengger ,0
"KPAI Versus Djarum, Ini Kata Menkes",1
Sinergi Milenial Indonesia Bangun Kembali Masjid di Palu,0
Spanyol Singkirkan Polandia dari FIBA World Cup,0
Universitas Cambrige Hilangkan Menu Daging Demi Emisi Karbon,0
"Minim Bibit Awan, KLHK Akui Hujan Buatan Belum Massif",0
"Kemarau, Warga Cisarua Sempat Kesulitan Mandikan Jenazah",0
"Sejak akhir 2018, Ambulans Gratis Jangkau 805 Warga Sukabumi",0
PBSI Harap PB Djarum Lanjutkan Audisi Umum,0
Pemkab Bogor Ajukan Jalur Ganda Citayam-Parung Panjang,0
"Petani Sragen Panen Padi 9,4 Ton per Ha Saat Kemarau",0
Dubes Australia: Habibie Berani dalam Transisi Demokrasi RI,0
HNW: Habibie Sosok Intelektual Sekaligus Religius,0
"Respons Ganjil-Genap, Transjakarta Tambah Rute Baru",0
Pemkot Depok Gelar Pekan Olahraga dan Seni Pondok Pesantren,0
Pondok Pesantren Nurul Huda Hidupkan Desa Kertawangunan,0
Erick Thohir: Mr Habibie gives important legacy,0
Persipura Taklukan Persija dengan skor 2-0,0
Anies: Jurnalistik Indonesia Berutang Budi pada Habibie,0
"Menteri PPN: Pak Habibie, Putra Terbaik Indonesia",0
Kepala LIPI: Habibie Seperti tak Kenal Lelah,0
Keluarga: Eyang Habibie dan Ainun Sudah Bersatu Kembali,0
Ridwan Kamil: BJ Habibie Seorang Guru Bangsa,0
Prabowo: Habibie Orang Tua Saya dan Guru Bangsa,0
Former president BJ Habibie passed away,0
AHY: Saya Merasa Kehilangan BJ Habibie,0
Masyarakat Ramai Datangi Kediaman BJ Habibie,0
Habibie Kenalkan Iptek pada Rakyat Indonesia yang Agraris,0
Anies: BJ Habibie akan Menjadi Contoh Bagi Anak Bangsa,0
Kepala BNPB Temukan Kilang Minyak Dekat Sumber Api Karhutla,0
Sinar Mas Land Siapkan BSD Jadi Silicon Valley-nya Indonesia,0
Jokowi Tiba di RSPAD Sekitar 5 Menit Setelah Habibie Wafat,0
"Mall Palamarta, Kontribusi Unpad Dongkrak Ekonomi Bangsa",0
Dovizioso Targetkan Naik Podium di GP Misano,0
Kapolres Mimika Sebut Situasi di Wilayahnya Sudah Kondusif,0
PMI Ajak Pemerintah dan Swasta Donor Darah Massal,0
KPK: Biarkan DPR Periode Mendatang Bahas UU KPK,0
Yusril Pertimbangkan PBB Gabung dengan Partai Islam,0
"Revisi UU KPK, Yusril Harap Jokowi Ambil Keputusan Terbaik",0
PBSI Harap Ada Pertimbangan PB Djarum untuk Teruskan Audisi,0
Capim KPK Lili Bantah Pernah Lakukan Praktik Mark-up di LPSK,0
"Dana Transfer ke Daerah dan Dana Desa Capai Rp 856,9 T",0
DPR Sepakati Usia Perkawinan 18 Tahun,0
Yusril Nilai Dewan Pengawas Bisa Melekat dengan KPK,0
Bio Farma Targetkan Buat 25 Imunicare Hingga Akhir Tahun,0
"Aliran Dana Radikalisme dari Saudi, ini Jawaban Kiai Said ",1
Akbar Tanjung Berharap Habibie Cepat Sembuh ,0
Pemilik Satu Linting Ganja Divonis 4 Tahun Penjara,0
Polisi Masih Memburu 12 Pelaku Kerusuhan Papua,0
AAJI: Penyehatan Jiwasraya dan Bumiputera Mendesak,0
"Yusril Nilai Wajar Revisi UU KPK, Ini Penjelasannya",1
RS Yarsi Gelar MCU Geriatri Gratis untuk Veteran,0
Pelatih Blitar Bandung United Mengundurkan Diri,0
Mengejar 30 Persen Caleg Perempuan dalam Parlemen,0
Ratu Inggris Gunakan Perabotan Bekas di Istana Buckingham,0
Peletakkan Batu Pertama RS Indonesia-Hebron akan Dimulai,0
Peneliti: Tidak Ada Kata Terlambat untuk Mulai Berolahraga,0
Duterte: Xi Tawarkan Perjanjian Gas Jika Abaikan Arbitrase,0
Pemblokiran Internet di Papua Masih di Empat Wilayah,0
Negara Arab Kecam Rencana Netanyahu Caplok Tepi Barat,0
Muhammadiyah: Presiden Sebaiknya tak Terbitkan Surpres,0
Yasonna Dikukuhkan Sebagai Guru Besar Ilmu Kriminologi STIK,0
Menteri LHK Minta Malaysia Objektif Soal Kabut Asap ,0
Pemkot Bekasi Gandeng Swasta untuk Kelola Sampah Jadi Listrik,0
"Peringati Serangan 9/11, Unjuk Rasa Hong Kong Dihentikan",0
Mendagri Masih Dalami Permintaan Pemekaran Papua ,0
Suharso: Habibie Sudah Gerakkan Mata dan Panggil Orang,0
Australia Janji tak Campuri Proses Hukum Veronica Koman,0
Kondisi BJ Habibie Semakin Membaik ,0
Balai Benih Hortikultura Dukung Ekspor Komoditas,0
15 Tim Balap Motor Sumatera Berlaga di Sirkuit Skyland,0
"Empat Mahasiswa Indonesia di Australia Pernah Bunuh Diri, Apa yang Bisa Dicegah?",1
RUPSLB Bank BTPN Setujui Perubahan Susunan Direksi,0
Guru Pelajaran Agama Islam di Aceh Adu Keterampilan dan Seni,0
"Soal Perburuan Scudetto, Llorente: Tekanan Ada pada Juventus",0
"Pendapatan Industri Asuransi Jiwa Capai Rp 118,32 Triliun",0
"Diadili Karena Nonton Bola, Perempuan Iran Tewas Bakar Diri",0
"Leonardo Dicaprio Bahas Sampah Bantargebang, Bekasi Bereaksi",0
Jupe Optimistis Persib Kalahkan PS Tira Persikabo,0
Pemkot Yogya Mutakhirkan Harga Sembako Dua Kali Sepekan ,0
Dua Orang Terluka Akibat Kebakaran Apartemen Kalibata City ,0
Prosinecki Batalkan Mundur dari Timnas Bosnia,0
Tes Kelayakan Capim KPK oleh DPR-RI Hari ini dan Besok,0
"Menhub Dilaporkan, Ombudsman: Dalam Proses Verifikasi",0
Jenazah Robert Mugabe Dipulangkan ke Zimbabwe,0
BMKG: Gempa Talaud tak Berpotensi Tsunami ,0
Wilayah Kekeringan di Banyumas Meluas,0
Berapa Kali Yatim Disebutkan dalam Alquran dan Apa Maknanya?,1
BBC: Musnahnya Permukiman Muslim Rohingya di Myanmar ,0
Malaysia Kirim Setengah Juta Masker Wajah karena Kabut Asap,0
"Pesawat tak Sediakan Hiburan, Menhub Dilaporkan ke Ombudsman",0
Mantan Dirut Petral Jadi Tersangka Korupsi,0
Kompromi Merevisi UU KPK,0
Transjakarta Ringsek Tabrak Separator ,0
Veronica Koman Diminta Kooperatif,0
Lahan Milik Rutan Kelas IIB Wonogiri Bakal Jadi Agrowisata,0
"Buntut Penusukan Santri, Kota Cirebon Perbanyak CCTV",0
Satgas Terima 2 Laporan Dugaan Pelanggaran Pilkades,0
Suara Orang Tua Atlet Bulutangkis Jebolan Audisi,0
Abbas Ancam Akhiri Perjanjian Jika Israel Caplok Tepi Barat,0
Rossi Kendarai Motor YZR-M1 di Kampung Halamannya,0
Lifter Indonesia Asah Kekuatan Jelang SEA Games,0
Presiden Inter Bicara Tentang Icardi dan Peluang Scudetto ,0
Penumpang Angkutan Umum Diklaim Meningkat Saat Ganjil Genap,0
Anggaran Bansos Pangan 2020 Naik,0
"Soal Audisi PB Djarum, KPAI Bantah Terima Dana Bloomberg",0
Zarco tak Takut Terjebak Jadi Test Rider ,0
Polandia Tetap Bangga Walau Gagal ke Semifinal Piala Dunia,0
"Stres Berkurang Berkat Tidur Siang, Apa Manfaat Lainnya?",1
Himpuh: Hapus Visa Progesif Cara Saudi Komersilkan Ka'bah?,1
Kadisbudpar Pastikan Museum Bentoel tidak Masuk Cagar Budaya,0
Manuskrip qumran Hingga Quran: Pola Lingustik Bahasa Semit,0
"Ditinggal Jack Ma, Apa Kabar Alibaba?",1
"Misi Jelajah Bulan India Bawa 'Penumpang': Hapir Sukses, Tapi Sayangnya....",1
Amankah Layanan Realtime Marketing Omnichannel Resulticks?,1
Ari Lasso Gelar Konser Tunggal Setelah 27 Tahun Berkiprah,0
Nadal Buat Federer Tunda Rencana Gantung Raket,0
Menkominfo Minta RUU Data Pribadi Segera Dibahas,0
"Pakai Meja dari Pintu Bekas, Bawa Amazon Jadi Perusahaan Berkelas",0
Pakar: Pembentukan Dewan Pengawas KPK Diperlukan,0
"Gandeng Atiek CB, Riani Sovana Beri Nuansa Pop Pada Musiknya",0
"Resmi Undur Diri, Jack Ma Gelar Pesta Perpisahan",0
Nutricia Indonesia Kirim Dokter Spesialis Anak ke Belanda,0
PUPR Siapkan Tahapan Utama Pembangunan Ibu Kota Baru,0
Reza Rahadian Ingin Talenta Baru Lahir dari Kalangan Pelajar,0
50 Orang Meninggal Dalam Bencana Badai Dorian di Bahama,0
Lo Celso Bakal Absen Bela Tottenham karena Cedera,0
Polri Tetapkan 175 Tersangka Karhutla,0
"PGRI: Indonesia Kekurangan 1,1 Juta Guru ",0
Alumni YLBHI Tolak Revisi UU KPK,0
Waduh! Instagram yang Digembok Masih Bisa Dihack?,1
"Dikabarkan PHK Ratusan Karyawan, Bukalapak: Tentu Sudah Lazim",0
Thareq Habibie: Bapak Sudah Stabil Membaik,0
KPK Minta PT Pertamina Hentikan Praktik Mafia Migas,0
BPPT Doakan Habibie Segera Pulih,0
UMY Raih Medali Emas dan Perak di Kejuaraan Dunia Tapak Suci,0
Polisi Lacak Transaksi Keuangan Veronica Koman,0
Cerita Aneh di Balik Lemari Para Miliarder Amerika,1
Langkah Mudah Menjadi Seorang Pengembang Aplikasi,1
Benda-Benda Ini Ternyata Bisa Menjadi Pemicu Kanker,1
"Nasabah Sektor Bank di Australia Rugi, Regulator Keuangan Putuskan Hal Ini!",1
Turki Sebut AS Tunda Pembentukan Zona Aman Suriah,0
BMKG Bantah Indonesia Kirim Asap ke Malaysia,0
Shinhans-CoHive Kerja Sama Percepatan Pertumbuhan Startup,0
Kafegama Percepat Tranformasi Digital Ekonomi Lewat IIF 2019,0
"Makin Tua Makin Gemuk, Kenapa Ya?",1
"Dari Bos Fintech Sinar Mas Jadi Bos Facebook Indonesia, Siapakah Sosoknya?",1
"Vs PSIS, Pelatih PSM Belum Turunkan Ezra Walian",0
Simon: Saya Masih Layak Jadi Pelatih Timnas Indonesia,0
TNI AL Bangun Profesionalisme Prajurit,0
"Adu Gaya Kepemimpinan Elon Musk dan Jeff Bezos, Kamu Suka yang Mana?",1
Fahri Targetkan Kader Partai Gelora Ikut Pilkada 2020,0
"Jack Ma Lengser, Investor Bertanya-tanya?",1
"Yuk, Cari Tahu Manfaat Kopi Bagi Kesehatan",1
Defenxor Rilis SIEM Open Source Ramah Kantong,0
Pemerintah Bidik Devisa 5 Destinasi Wisata Super Prioritas  ,0
8 Gol Tercipta Saat Inggris Taklukkan Kosovo ,0
Pemerintah Siapkan Proteksi untuk Industri Tekstil Nasional,0
"Ricky Rubio, Raja Assist Piala Dunia FIBA",0
Apa yang Perlu Dilakukan Saat Terjadi Gempa?,1
"Ronaldo Empat Gol, Portugal Lumat Lithuania 5-1",0
Timnas U-19 Antisipasi Bola Atas Iran di Yogyakarta,0
Tiket Kereta Bandara Bisa Dipesan di Traveloka Lagi,0
"Prancis Menang, Tapi tak Mampu ke Puncak Klasemen Grup H",0
Istana Kepresidenan di Papua Masuk Anggaran 2020,0
Kamera Tilang Elektronik akan Disebar di 81 Titik Jakarta,0
Mkhitaryan Ingin Temukan Kembali Rasa Cinta pada Sepak Bola,0
Messi Belum Gabung Latihan Jelang Barcelona Vs Valencia,0
KNKS Segera Inisiasi Peta Jalan Tekfin Syariah,0
Kesadaran Tertib Lalin Warga Sragen Terburuk Kedua di Jateng,0
Bappenas Ingatkan Kemenpar tak Sekadar Kejar Jumlah Wisman,0
"Anggaran Bansos Naik, Warga tak Hanya Dapat Beras dan Telur",0
"Meski Menang, Southgate Kecewa Inggris Kebobolan Tiga Gol",0
5 Bukti Cinta Sahabat kepada Rasul: Berebut Air Hingga Jubah,1
Kondisi Habibie Dikabarkan Sudah Stabil,0
Desa-Desa 'Laskar Pelangi' Kini Tersambung Wifi Gratis ,0
"Cetak Quat-trick ke Gawang Lithuania, Ronaldo Cetak Rekor",0
"KPU Solo Ajukan Rp 17,82 Miliar untuk Pilkada 2020",0
BCL Kirim Anggrek Putih Untuk Habibie,0
Pertamina Dukung Pasokan Avtur di Bandara Kertajati,0
Indodana Incar Pembiayaan Produktif,0
"Asap Makin Pekat, Warga Palangka Raya Shalat Minta Hujan",0
Pakistan Peringatkan Ancaman Genosida di Kashmir,0
"Bangga Performa Portugal, Santos Puji Ronaldo",0
"BPJS Naikkan Iuran, Analis: Peserta Mandiri Bisa Turun Kelas",0
Kyai Cholil: Program Petani Milenial Hidupkan Mental Santri,0
"Tahun Depan, Tren Pertumbuhan Kredit Masih Relatif Lambat",0
Kemenkeu Dorong Peserta BPJS Disiplin Bayar Iuran,0
Ini Alasan Direktur Lazio Tolak Tawaran Milan,1
Pemerintah Jamin Pelaksanaan UU Otsus Papua Dilanjutkan,0
Tiffany Girls Generation Menderita Skoliosis,0
Wali Kota Khawatir Penusukan Santri Berdampak pada Wisata Cirebon,0
PMI: Jadikan Donor Darah Gaya Hidup,0
Dishub Surabaya Lakukan Rekayasa Lalu Lintas ,0
Truk Tronton Jadi Penyebab Kecelakaan Tol Cipularang,0
Fraksi Demokrat Siap Bantu Jokowi di Parlemen,0
PBB dan OKI Minta India Akhiri Pelanggaran HAM di Kashmir,0
"Kasus Korupsi di DPRD Garut, Politisi PKS Diperiksa",0
India Setarakan Bea Masuk Sawit Olahan RI dan Malaysia,0
"Dambakan Alun-Alun Bandung, Tasik Anggarkan Rp8 Miliar ",0
Utusan Presiden: Perdamaian Syarat Mutlak Pembangunan,0
Deschamps Sebut Timnas Prancis Sudah Temukan Ritme,0
Menteri Jepang Usulkan Air Radioaktif Dibuang ke Laut,0
PPIH Arab Saudi Apresiasi 39 Mitra Penyelenggaraan Haji 2019,0
Pemerintah Dorong NTT Bisa Pasok Garam Industri ,0
Nasdem Setuju dengan JK Soal Revisi UU KPK,0
Pemkab Bogor Lakukan Rotasi Pejabat Besar-besaran,0
Demokrat Setuju Wacana Pembangunan Istana Presiden di Papua ,0
Jatim Maksimalkan Program Pelatihan Kerja Hingga Pelosok,0
Susi Siap Bantu Anggaran Daerah untuk Pengembangan Perikanan,0
Wali Kota Banda Aceh: AS Mudahkan Beasiswa Putra Daerah,0
Jokowi Harap Independensi KPK tak Dibatasi,0
Anggota Komisi III PDIP Persilakan Capim KPK Lobi-Lobi,0
BPS Bersiap Laksanakan Sensus Satu Data 2020 ,0
Fekir Masih Kecewa Gagal ke Liverpool Tahun Lalu,0
